Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
59.185438	1.485312130285E12	-8698.431695337218	-12.05	9.125	
59.285032	1.485312130384E12	-8711.364679266044	-12.05	10.5	
59.384686	1.485312130484E12	-8722.592015386495	-12.15	10.0	
59.485329	1.485312130585E12	-8739.57576468661	-12.1	9.625	
59.584975	1.485312130684E12	-8754.049129519628	-12.1	9.25	
59.684598	1.485312130784E12	-8781.186525313598	-12.200000000000001	9.0	
59.785221	1.485312130885E12	-8807.521897967557	-12.1	8.625	
59.884868	1.485312130984E12	-8836.1756346264	-12.200000000000001	7.875	
59.985511	1.485312131085E12	-8864.093165693585	-12.200000000000001	7.625	
60.08617	1.485312131186E12	-8895.130544455926	-12.1	7.75	
60.185786	1.485312131285E12	-8940.138618321122	-12.15	7.75	
60.286435	1.485312131386E12	-8985.726003635828	-12.200000000000001	6.875	
60.387089	1.485312131486E12	-9029.644505316623	-12.15	7.375	
60.486724	1.485312131586E12	-9060.763005948713	-12.25	7.375	
60.587354	1.485312131687E12	-9093.169798649827	-12.25	7.375	
60.686998	1.485312131786E12	-9118.011320167854	-12.200000000000001	7.5	
60.786634	1.485312131886E12	-9143.185895432478	-12.200000000000001	7.125	
60.887283	1.485312131987E12	-9159.697522060993	-12.200000000000001	7.0	
60.986916	1.485312132086E12	-9178.22027067713	-12.200000000000001	7.0	
61.086559	1.485312132186E12	-9189.594934187982	-12.15	7.25	
61.187187	1.485312132287E12	-9202.626016690803	-12.25	6.75	
61.286837	1.485312132386E12	-9216.649897156032	-12.200000000000001	6.625	
61.387476	1.485312132487E12	-9224.098135111202	-12.25	6.5	
61.488248	1.485312132588E12	-9235.373710217344	-12.25	6.75	
61.588274	1.485312132688E12	-9244.191703021912	-12.25	6.875	
61.688333	1.485312132788E12	-9250.099258410854	-12.35	6.375	
61.788542	1.485312132888E12	-9257.013719859571	-12.25	6.75	
61.888283	1.485312132988E12	-9263.682262236098	-12.200000000000001	6.875	
61.988003	1.485312133087E12	-9269.12358660734	-12.200000000000001	6.25	
62.087661	1.485312133187E12	-9274.926611261255	-12.200000000000001	6.0	
62.188309	1.485312133288E12	-9279.104034510232	-12.25	6.25	
62.287974	1.485312133387E12	-9277.084557765244	-12.200000000000001	6.75	
62.387643	1.485312133487E12	-9283.70668191258	-12.3	6.5	
62.488626	1.485312133588E12	-9287.49076814791	-12.3	6.75	
62.588661	1.485312133688E12	-9285.545198433265	-12.35	6.625	
62.688642	1.485312133788E12	-9288.711176210869	-12.25	5.875	
62.789357	1.485312133889E12	-9290.411682174465	-12.3	6.25	
62.889063	1.485312133988E12	-9290.684081636593	-12.25	6.625	
62.988746	1.485312134088E12	-9288.854190759406	-12.200000000000001	6.75	
63.089417	1.485312134189E12	-9287.08992867907	-12.200000000000001	6.625	
63.190142	1.48531213429E12	-9286.847596050971	-12.25	5.875	
63.289813	1.485312134389E12	-9287.377575687768	-12.35	5.875	
63.390566	1.48531213449E12	-9286.370351697415	-12.25	6.75	
63.491241	1.485312134591E12	-9281.827653097309	-12.35	6.25	
63.591062	1.48531213469E12	-9280.655435609982	-12.200000000000001	6.375	
63.690803	1.48531213479E12	-9283.110546805941	-12.25	6.25	
63.791519	1.485312134891E12	-9284.211974518601	-12.25	6.25	
63.892224	1.485312134992E12	-9278.666541444147	-12.200000000000001	6.375	
63.991922	1.485312135091E12	-9278.847215424137	-12.25	6.25	
64.091663	1.485312135191E12	-9283.254344907547	-12.200000000000001	6.25	
64.192333	1.485312135292E12	-9239.894286548584	0.10390625	5.0	
64.292035	1.485312135391E12	-9187.138709011251	0.098828125	0.0	
64.391824	1.485312135491E12	-9123.215995951636	0.098828125	0.0	
64.492509	1.485312135592E12	-9051.430307304052	0.0984375	0.0	
64.593205	1.485312135693E12	-8966.180652883011	0.098828125	0.0	
64.69286	1.485312135792E12	-8868.199624614552	0.098828125	0.0	
64.792556	1.485312135892E12	-8760.674146485188	0.0984375	0.0	
64.893246	1.485312135993E12	-8650.86816227938	0.098828125	0.0	
64.992901	1.485312136092E12	-8520.04670918694	0.098828125	0.0	
65.092597	1.485312136192E12	-8378.95414678151	0.0984375	0.0	
65.193285	1.485312136293E12	-8267.966127641352	0.098828125	0.0	
