Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
301.138827	1.485312945891E12	0.0	0.494140625	0.0	
301.238398	1.48531294599E12	0.0	0.494140625	0.0	
301.338841	1.485312946091E12	0.0	0.494140625	0.0	
301.438383	1.48531294619E12	0.0	0.494140625	0.0	
301.538831	1.485312946291E12	0.0	0.494140625	0.0	
301.638375	1.48531294639E12	0.0	0.494140625	0.0	
301.73885	1.485312946491E12	0.0	0.494140625	0.0	
301.838365	1.48531294659E12	0.0	0.494140625	0.0	
301.93893	1.485312946691E12	0.0	0.494140625	0.0	
302.038371	1.48531294679E12	0.0	0.494140625	0.0	
302.138815	1.485312946891E12	0.0	0.494140625	0.0	
302.238329	1.48531294699E12	0.0	0.494140625	0.0	
302.338998	1.485312947091E12	0.0	0.494140625	0.0	
302.438496	1.48531294719E12	0.0	0.494140625	0.0	
302.53902	1.485312947291E12	0.0	0.494140625	0.0	
302.639507	1.485312947391E12	0.0	0.494140625	0.0	
302.739968	1.485312947492E12	0.0	0.494140625	0.0	
302.840438	1.485312947592E12	0.0	0.494140625	0.0	
302.940922	1.485312947693E12	0.0	0.494140625	0.0	
303.041378	1.485312947793E12	0.0	0.494140625	0.0	
303.141831	1.485312947894E12	0.0	0.494140625	0.0	
303.241287	1.485312947993E12	0.0	0.494140625	0.0	
303.341743	1.485312948094E12	0.0	0.494140625	0.0	
303.441217	1.485312948193E12	0.0	0.494140625	0.0	
303.541675	1.485312948294E12	0.0	0.494140625	0.0	
303.641127	1.485312948393E12	0.0	0.494140625	0.0	
303.741567	1.485312948493E12	0.0	0.494140625	0.0	
303.841011	1.485312948593E12	0.0	0.494140625	0.0	
303.941457	1.485312948693E12	0.0	0.494140625	0.0	
304.041865	1.485312948794E12	0.0	0.494140625	0.0	
304.142312	1.485312948894E12	0.0	0.494140625	0.0	
304.242753	1.485312948995E12	0.0	0.494140625	0.0	
304.342177	1.485312949094E12	0.0	0.494140625	0.0	
304.442631	1.485312949194E12	0.0	0.494140625	0.0	
304.542071	1.485312949294E12	0.0	0.494140625	0.0	
304.642507	1.485312949394E12	0.0	0.494140625	0.0	
304.742958	1.485312949495E12	0.0	0.494140625	0.0	
304.843398	1.485312949595E12	0.0	0.494140625	0.0	
304.94384	1.485312949696E12	0.0	0.494140625	0.0	
305.044277	1.485312949796E12	0.0	0.494140625	0.0	
305.144717	1.485312949897E12	0.0	0.494140625	0.0	
305.244158	1.485312949996E12	0.0	0.494140625	0.0	
305.34468	1.485312950097E12	0.0	0.494140625	0.0	
305.444124	1.485312950196E12	0.0	0.494140625	0.0	
305.544534	1.485312950296E12	0.0	0.494140625	0.0	
305.643981	1.485312950396E12	0.0	0.494140625	0.0	
305.744421	1.485312950496E12	0.0	0.494140625	0.0	
305.844845	1.485312950597E12	0.0	0.494140625	0.0	
305.94528	1.485312950697E12	0.0	0.494140625	0.0	
306.045744	1.485312950798E12	0.0	0.494140625	0.0	
306.145179	1.485312950897E12	0.0	0.494140625	0.0	
306.245614	1.485312950997E12	0.0	0.494140625	0.0	
306.345048	1.485312951097E12	0.0	0.494140625	0.0	
306.445468	1.485312951197E12	0.0	0.494140625	0.0	
306.54592	1.485312951298E12	0.0	0.494140625	0.0	
306.646373	1.485312951398E12	0.0	0.494140625	0.0	
306.746843	1.485312951499E12	0.0	0.494140625	0.0	
306.847304	1.485312951599E12	0.0	0.494140625	0.0	
306.947761	1.4853129517E12	0.0	0.494140625	0.0	
307.047219	1.485312951799E12	0.0	0.494140625	0.0	
307.147629	1.4853129519E12	0.0	0.494140625	0.0	
307.247021	1.485312951999E12	0.0	0.494140625	0.0	
307.347491	1.485312952099E12	0.0	0.494140625	0.0	
307.44694	1.485312952199E12	0.0	0.494140625	0.0	
307.547394	1.485312952299E12	0.0	0.494140625	0.0	
307.647846	1.4853129524E12	0.0	0.494140625	0.0	
307.748293	1.4853129525E12	0.0	0.494140625	0.0	
307.848737	1.485312952601E12	0.0	0.494140625	0.0	
307.948251	1.4853129527E12	0.0	0.494140625	0.0	
308.048699	1.485312952801E12	0.0	0.494140625	0.0	
308.148218	1.4853129529E12	0.0	0.494140625	0.0	
308.248673	1.485312953001E12	0.0	0.494140625	0.0	
308.348229	1.4853129531E12	0.0	0.494140625	0.0	
308.448659	1.485312953201E12	0.0	0.494140625	0.0	
308.548152	1.4853129533E12	0.0	0.494140625	0.0	
308.648594	1.4853129534E12	0.0	0.494140625	0.0	
308.748035	1.4853129535E12	0.0	0.494140625	0.0	
308.848478	1.4853129536E12	0.0	0.494140625	0.0	
308.947918	1.4853129537E12	0.0	0.494140625	0.0	
309.048362	1.4853129538E12	0.0	0.494140625	0.0	
309.148882	1.485312953901E12	0.0	0.494140625	0.0	
309.249349	1.485312954001E12	0.0	0.494140625	0.0	
309.349915	1.485312954102E12	0.0	0.494140625	0.0	
309.450405	1.485312954202E12	0.0	0.494140625	0.0	
309.550828	1.485312954303E12	0.0	0.494140625	0.0	
